id	title	content	questionType	difficulty	subject	board	grade	topicTags	marks	timeLimit	isPublished	createdAt	updatedAt	analytics
7bbc6282-bfae-4f4a-b9e1-be0e5b127bbf	Understanding Scalars and Vectors	A boat is heading directly across a river with a velocity of 5 m/s relative to the water. The river is flowing at a velocity of 3 m/s downstream. What is the boat's speed relative to an observer standing on the riverbank?	mcq	medium	physics	general	Class 11	{Scalars and Vectors}	1	2	true	2025-07-14T02:23:04.236Z	2025-07-14T02:23:04.236Z	{}
9001cac8-f60e-4273-8472-e47c04b66c1d	Analyzing Motion in a Straight Line with Constant Acceleration	A car accelerates uniformly from rest along a straight road. After 5 seconds, it reaches a speed of 25 m/s. What is the total distance covered by the car in these 5 seconds?	mcq	medium	physics	general	Class 11	{Motion in a Straight Line}	1	2	true	2025-07-14T02:23:04.236Z	2025-07-14T02:23:04.236Z	{}
bdd945bf-43a8-46d8-9c84-431dadc2d4ce	Projectile Motion: Maximum Range	A projectile is launched from the ground with an initial speed \( v_0 \) at an angle \( \theta \) to the horizontal. Assuming no air resistance, which of the following angles \( \theta \) will result in the maximum horizontal range of the projectile?	mcq	medium	physics	general	Class 11	{Motion in a Plane}	1	2	true	2025-07-14T02:23:04.236Z	2025-07-14T02:23:04.236Z	{}
1b346dbd-f38f-42ae-936d-be81c6293e8b	Projectile Motion and Maximum Height	A projectile is launched from the ground with an initial velocity of 50 m/s at an angle of 30° above the horizontal. Assuming no air resistance, what is the maximum height reached by the projectile?	mcq	medium	physics	general	Class 11	{Projectile Motion}	1	2	true	2025-07-14T02:23:04.236Z	2025-07-14T02:23:04.236Z	{}
5c66d49a-e2fc-4163-80a1-2337a665eb31	Relative Velocity in River Crossing	A swimmer is trying to cross a river that flows eastward at a speed of 3 m/s. The swimmer can swim with a speed of 5 m/s relative to the water. To reach a point directly across from their starting point on the opposite bank, in which direction should the swimmer head?	mcq	medium	physics	general	Class 11	{Relative Velocity}	1	2	true	2025-07-14T02:23:04.236Z	2025-07-14T02:23:04.236Z	{}
68552266-efdf-43a2-9e9c-518afa8ebf7a	Friction and Motion on an Inclined Plane	A block of mass m is placed on a frictionless inclined plane that makes an angle θ with the horizontal. The block is released from rest. A horizontal force F is applied to the block, pushing it up the incline. What is the minimum value of F required to prevent the block from sliding down the plane?	mcq	medium	physics	general	Class 11	{Laws of Motion}	1	2	true	2025-07-14T02:23:04.236Z	2025-07-14T02:23:04.236Z	{}
511fc79c-affb-4e89-a474-a0c385d00629	Friction on an Inclined Plane	A block of mass 2 kg is placed on a rough inclined plane which makes an angle of 30 degrees with the horizontal. The coefficient of static friction between the block and the plane is 0.5. Determine whether the block will remain stationary or start sliding down the plane. Assume g = 9.8 m/s².	mcq	medium	physics	general	Class 11	{Friction}	1	2	true	2025-07-14T02:23:04.238Z	2025-07-14T02:23:04.238Z	{}
fffcea13-39a0-453a-9eb3-e1c0b9956a0e	Centripetal Force in Circular Motion	A car of mass 1500 kg is traveling in a circular path of radius 50 meters at a speed of 20 m/s. What is the magnitude of the centripetal force acting on the car?	mcq	medium	physics	general	Class 11	{Circular Motion}	1	2	true	2025-07-14T02:23:04.238Z	2025-07-14T02:23:04.238Z	{}
4212ea78-f6eb-47f1-8eb2-68d111b38d57	Work Done by a Variable Force	A block of mass 2 kg is placed on a frictionless horizontal surface. A variable force F(x) = 3x^2 + 2x (in Newtons) is applied in the direction of motion, where x is the displacement in meters. Calculate the work done by the force as the block moves from x = 0 m to x = 3 m.	mcq	medium	physics	general	Class 11	{Work, Energy and Power}	1	2	true	2025-07-14T02:23:04.238Z	2025-07-14T02:23:04.238Z	{}
b8ead3dc-5c57-430e-9082-ca425559057d	Conservation of Energy in a Roller Coaster System	A roller coaster car of mass 500 kg is released from rest at the top of a 50-meter-high track. Assuming no frictional losses and considering only gravitational potential energy and kinetic energy, what is the speed of the car when it reaches the bottom of the track?	mcq	medium	physics	general	Class 11	{Conservation of Energy}	1	2	true	2025-07-14T02:23:04.238Z	2025-07-14T02:23:04.238Z	{}
b5d9d540-e83b-43dd-a5d5-81818535da49	Conservation of Momentum in a Two-Car Collision	Two cars, Car A and Car B, are moving towards each other on a frictionless track. Car A has a mass of 1000 kg and is moving with a speed of 20 m/s, while Car B has a mass of 1500 kg and is moving with a speed of 10 m/s in the opposite direction. After the collision, the two cars stick together. What is the final velocity of the combined mass after the collision?	mcq	medium	physics	general	Class 11	{Conservation of Momentum}	1	2	true	2025-07-14T02:23:04.238Z	2025-07-14T02:23:04.238Z	{}
9b655158-c6c1-40ef-95d1-7ec13a340e44	Understanding Dimensional Analysis	A scientist measures the speed of a particle and obtains a value of 15 zettameters per picosecond (Zm/ps). To verify the correctness of this measurement, the scientist decides to convert this speed into meters per second (m/s). What is the equivalent speed in m/s?	mcq	medium	physics	general	Class 11	{Units and Measurements}	1	2	true	2025-07-14T02:23:04.238Z	2025-07-14T02:23:04.238Z	{}
7b08e37e-0cf4-4e31-bd83-5578f6e18670	Understanding Scalars and Vectors	A boat is heading directly north across a river that flows eastward. The boat's speed in still water is 8 m/s, and the river's current is 6 m/s eastward. Which of the following statements correctly describes the resultant velocity of the boat?	mcq	medium	physics	general	Class 11	{Scalars and Vectors}	1	2	true	2025-07-14T02:23:04.238Z	2025-07-14T02:23:04.238Z	{}
6aca2158-02cf-49a7-91ce-53c48666da5f	Analyzing Uniformly Accelerated Motion	A car starts from rest and accelerates uniformly along a straight road. After traveling a distance of 200 meters, the car reaches a speed of 20 m/s. What is the acceleration of the car?	mcq	medium	physics	general	Class 11	{Motion in a Straight Line}	1	2	true	2025-07-14T02:23:04.238Z	2025-07-14T02:23:04.238Z	{}
019c5cbd-eb33-4652-8a79-41ab983cf519	Projectile Motion: Maximum Height	A projectile is launched from the ground with an initial speed of 20 m/s at an angle of 30 degrees with the horizontal. Assuming no air resistance, what is the maximum height reached by the projectile?	mcq	medium	physics	general	Class 11	{Motion in a Plane}	1	2	true	2025-07-14T02:23:04.238Z	2025-07-14T02:23:04.238Z	{}
851576b6-72e4-4336-b608-f3254ab97e31	Projectile Motion and Maximum Height	A projectile is launched with an initial speed of 50 m/s at an angle of 30 degrees above the horizontal. Assuming no air resistance, what is the maximum height reached by the projectile?	mcq	medium	physics	general	Class 11	{Projectile Motion}	1	2	true	2025-07-14T02:23:04.238Z	2025-07-14T02:23:04.238Z	{}
55a6268e-b931-4aff-a499-de95f552e978	Understanding Relative Velocity in River Crossing	A swimmer is attempting to cross a river that flows with a velocity of 3 m/s relative to the banks. The swimmer can swim at a speed of 5 m/s in still water. If the swimmer wants to reach a point directly opposite on the other bank, at what angle relative to the flow direction should they swim?	mcq	medium	physics	general	Class 11	{Relative Velocity}	1	2	true	2025-07-14T02:23:04.238Z	2025-07-14T02:23:04.238Z	{}
34796df4-a5f0-4a23-b798-5f753b46a474	Understanding Tension in a Two-Block System	Two blocks, A and B, with masses m_A = 2 kg and m_B = 3 kg respectively, are connected by a light string and placed on a frictionless horizontal surface. Block A is pulled by a horizontal force F = 10 N. What is the tension in the string connecting the two blocks?	mcq	medium	physics	general	Class 11	{Laws of Motion}	1	2	true	2025-07-14T02:23:04.238Z	2025-07-14T02:23:04.238Z	{}
db68872f-636f-4f5b-bafc-c90428f85210	Friction on an Inclined Plane	A block of mass 5 kg is placed on a rough inclined plane that makes an angle of 30 degrees with the horizontal. The coefficient of static friction between the block and the plane is 0.4. What is the maximum static frictional force that can act on the block before it starts to slide down the plane?	mcq	medium	physics	general	Class 11	{Friction}	1	2	true	2025-07-14T02:23:04.238Z	2025-07-14T02:23:04.238Z	{}
67aba5b2-33c9-4c1d-8a7d-8202a644b15c	Circular Motion: Centripetal Force and Speed	A car of mass 1200 kg is traveling around a circular track with a radius of 200 meters. If the car maintains a constant speed and the friction between the tires and the track provides a centripetal force of 7200 N, what is the speed of the car?	mcq	medium	physics	general	Class 11	{Circular Motion}	1	2	true	2025-07-14T02:23:04.238Z	2025-07-14T02:23:04.238Z	{}
17b9f639-bb87-4097-b41a-fcf8aef591ec	The Work-Energy Principle in a Spring System	A block of mass 2 kg is attached to a horizontal spring with a spring constant of 200 N/m on a frictionless surface. The spring is initially compressed by 0.1 meters from its equilibrium position. The block is released from rest. What is the speed of the block when it passes through the equilibrium position of the spring?	mcq	medium	physics	general	Class 11	{Work, Energy and Power}	1	2	true	2025-07-14T02:23:04.238Z	2025-07-14T02:23:04.238Z	{}
93893609-f9a1-4dbe-bf15-7a3c4605df1b	Energy Conservation in a Spring-Mass System	A block of mass m is attached to a horizontal spring with a spring constant k. The block is initially compressed by a distance x_0 from the spring's natural length and then released from rest on a frictionless surface. At the point where the spring returns to its natural length, what is the speed v of the block?	mcq	medium	physics	general	Class 11	{Conservation of Energy}	1	2	true	2025-07-14T02:23:04.238Z	2025-07-14T02:23:04.239Z	{}
1ea8ddba-db92-4d9b-923a-9b6343565035	Conservation of Momentum in an Explosive Interaction	Two identical carts, each of mass m, are initially at rest on a frictionless track and are connected by a compressed spring. The spring is released, causing the carts to move in opposite directions. If the speed of one cart after release is v, what will be the speed of the other cart?	mcq	medium	physics	general	Class 11	{Conservation of Momentum}	1	2	true	2025-07-14T02:23:04.239Z	2025-07-14T02:23:04.239Z	{}
7963a847-4e93-4c79-835b-39b9b21e09d2	Understanding Dimensional Consistency	A new physical quantity 'X' is defined by the equation X = (F * v^2) / (E * t^3), where F is force, v is velocity, E is energy, and t is time. What is the dimension of X in terms of the fundamental units: mass (M), length (L), and time (T)?	mcq	medium	physics	general	Class 11	{Units and Measurements}	1	2	true	2025-07-14T02:23:04.239Z	2025-07-14T02:23:04.239Z	{}
594f0407-eb0d-4a06-a905-8e0e69c68e32	Understanding Scalars and Vectors	A physics student is analyzing two quantities: the temperature at a point in space and the force acting on a particle at that point. Which statement accurately describes these quantities?	mcq	medium	physics	general	Class 11	{Scalars and Vectors}	1	2	true	2025-07-14T02:23:04.239Z	2025-07-14T02:23:04.239Z	{}
2d1d20cb-7eb1-437f-866f-ec572ddc6772	Understanding Motion in a Straight Line	A car travels along a straight road. It starts from rest and accelerates uniformly at a rate of 3 m/s² for 5 seconds. It then continues at a constant speed for 4 seconds, after which it decelerates uniformly to a stop in 3 seconds. What is the total distance traveled by the car during this motion?	mcq	medium	physics	general	Class 11	{Motion in a Straight Line}	1	2	true	2025-07-14T02:23:04.239Z	2025-07-14T02:23:04.239Z	{}
b49ba57b-b951-428b-b4a9-3dcfac38c67f	Projectile Motion: Launch Angle and Range	A projectile is launched from the ground with an initial speed of 40 m/s at an angle θ above the horizontal. Which of the following launch angles will result in the maximum horizontal range?	mcq	medium	physics	general	Class 11	{Motion in a Plane}	1	2	true	2025-07-14T02:23:04.239Z	2025-07-14T02:23:04.239Z	{}
0d939a94-84f3-416c-b069-dc7a75d10e12	Analyzing Projectile Motion under Uniform Acceleration	A projectile is launched from the ground at an angle θ with an initial velocity v₀. Assume no air resistance. If the initial velocity is doubled while keeping the launch angle the same, what happens to the maximum height reached by the projectile?	mcq	medium	physics	general	Class 11	{Projectile Motion}	1	2	true	2025-07-14T02:23:04.239Z	2025-07-14T02:23:04.239Z	{}
aca6b57d-95c8-48f5-b0de-af8276dce4ae	Relative Velocity in Two Dimensions	Two boats, A and B, are crossing a river that flows eastward at 3 m/s. Boat A is moving northward at 4 m/s relative to the water, while Boat B is moving northeast at 5 m/s relative to the water. What is the velocity of Boat A relative to Boat B?	mcq	medium	physics	general	Class 11	{Relative Velocity}	1	2	true	2025-07-14T02:23:04.239Z	2025-07-14T02:23:04.239Z	{}
3f7b13ae-d62e-4fff-a8c4-22b679c8848f	Understanding Friction and Motion	A block of mass 5 kg is placed on a horizontal surface. The coefficient of static friction between the block and the surface is 0.4, and the coefficient of kinetic friction is 0.3. A horizontal force is gradually applied to the block. What is the minimum force required to start moving the block?	mcq	medium	physics	general	Class 11	{Laws of Motion}	1	2	true	2025-07-14T02:23:04.239Z	2025-07-14T02:23:04.239Z	{}
1f2966e7-0418-4b70-8164-53020fde72bb	Friction on an Inclined Plane	A block of mass 5 kg is placed on a 30-degree inclined plane with a coefficient of static friction of 0.4. What is the maximum static frictional force that can act on the block before it starts sliding down the incline?	mcq	medium	physics	general	Class 11	{Friction}	1	2	true	2025-07-14T02:23:04.239Z	2025-07-14T02:23:04.239Z	{}
4da224d6-6a4b-4b09-9abc-6449e3e7856e	Understanding Centripetal Force in Circular Motion	A car of mass 1500 kg is traveling around a circular track of radius 100 meters at a constant speed of 25 m/s. What is the magnitude of the centripetal force acting on the car?	mcq	medium	physics	general	Class 11	{Circular Motion}	1	2	true	2025-07-14T02:23:04.239Z	2025-07-14T02:23:04.239Z	{}
8151da13-a3bd-4cb9-a477-f54c6b4a5933	Kinetic Energy and Work Done on an Inclined Plane	A block of mass 5 kg is placed at the top of a frictionless inclined plane that makes an angle of 30 degrees with the horizontal. It slides down to the bottom of the incline, which is 10 meters long. What is the speed of the block at the bottom of the incline?	mcq	medium	physics	general	Class 11	{Work, Energy and Power}	1	2	true	2025-07-14T02:23:04.239Z	2025-07-14T02:23:04.239Z	{}
336c91c2-435b-4ef8-9f20-edb40aeaab8f	Conservation of Energy in a Pendulum System	A simple pendulum of length L and mass m is released from rest at an angle θ₀ with the vertical. Assume there is no air resistance and the acceleration due to gravity is g. At the lowest point in its swing, what will be the speed of the pendulum bob?	mcq	medium	physics	general	Class 11	{Conservation of Energy}	1	2	true	2025-07-14T02:23:04.239Z	2025-07-14T02:23:04.239Z	{}
703fdef0-1f69-43b0-bcb6-4471e703e93f	Conservation of Momentum in a Two-Dimensional Collision	Two ice skaters, Skater A and Skater B, are on a frictionless ice rink. Skater A, with a mass of 50 kg, is moving to the right with a speed of 5 m/s. Skater B, with a mass of 70 kg, is initially at rest. Skater A collides with Skater B, and after the collision, Skater A moves off at an angle of 60 degrees to the original direction with a speed of 3 m/s. Assuming the system is isolated and no external forces act on the skaters, what is the speed of Skater B immediately after the collision?	mcq	medium	physics	general	Class 11	{Conservation of Momentum}	1	2	true	2025-07-14T02:23:04.239Z	2025-07-14T02:23:04.239Z	{}
1f1b7e1e-2b2c-46a3-9b46-9a2ea910c6a2	Understanding Dimensional Analysis	Which of the following equations is dimensionally consistent?	mcq	medium	physics	general	Class 11	{Units and Measurements}	1	2	true	2025-07-14T02:23:04.239Z	2025-07-14T02:23:04.239Z	{}
f53c969a-834c-406c-8d8c-754301b5f10c	Understanding Scalars and Vectors	A student observes that while driving in a circular path at constant speed, the velocity of the car is changing. Which of the following statements best explains this observation?	mcq	medium	physics	general	Class 11	{Scalars and Vectors}	1	2	true	2025-07-14T02:23:04.239Z	2025-07-14T02:23:04.239Z	{}
dbdcf932-5334-4be7-9980-b6a79acf2120	Motion in a Straight Line: Analyzing Constant Acceleration	A car starts from rest and accelerates uniformly along a straight road. After traveling for a certain time, it covers a distance of 200 meters. If the car reaches a final velocity of 20 m/s, what is the magnitude of its acceleration?	mcq	medium	physics	general	Class 11	{Motion in a Straight Line}	1	2	true	2025-07-14T02:23:04.239Z	2025-07-14T02:23:04.239Z	{}
e43a0e31-7b80-473e-a734-4ef4ab4c2ed9	Projectile Motion: Maximum Height	A projectile is launched with an initial speed of 20 m/s at an angle of 30° above the horizontal. Assuming no air resistance, what is the maximum height reached by the projectile? (Use g = 9.8 m/s².)	mcq	medium	physics	general	Class 11	{Motion in a Plane}	1	2	true	2025-07-14T02:23:04.239Z	2025-07-14T02:23:04.239Z	{}
5aaf21ba-7857-40e3-99b8-a2c4675c4189	Projectile Motion: Maximum Height and Range Relationship	A projectile is launched with an initial speed \( v_0 \) at an angle \( \theta \) with respect to the horizontal. Assume that air resistance is negligible. If the maximum height reached by the projectile is equal to its horizontal range, what is the angle of launch \( \theta \)?	mcq	medium	physics	general	Class 11	{Projectile Motion}	1	2	true	2025-07-14T02:23:04.239Z	2025-07-14T02:23:04.239Z	{}
2e28e213-cc4c-4f24-8801-07c53a0a44d9	Relative Velocity in River Crossing	A swimmer is trying to cross a river that flows from west to east with a constant speed of 3 m/s. The swimmer can swim with a velocity of 5 m/s relative to the water. If the swimmer aims directly north, what is the resultant velocity of the swimmer with respect to an observer standing on the riverbank?	mcq	medium	physics	general	Class 11	{Relative Velocity}	1	2	true	2025-07-14T02:23:04.239Z	2025-07-14T02:23:04.239Z	{}
77e5181f-7c04-4210-b7fc-bad3824943d5	Understanding Forces and Acceleration	A block of mass 5 kg is placed on a frictionless horizontal surface. A force of 20 N is applied horizontally to the block. What is the acceleration of the block?	mcq	medium	physics	general	Class 11	{Laws of Motion}	1	2	true	2025-07-14T02:23:04.239Z	2025-07-14T02:23:04.239Z	{}
510ecd0f-8de7-4ecf-a0d6-20b43b6419a8	Understanding Friction on an Inclined Plane	A block of mass 5 kg is placed on a rough inclined plane that makes an angle of 30° with the horizontal. The coefficient of static friction between the block and the plane is 0.4. What is the maximum force parallel to the incline that can be applied to the block without causing it to move?	mcq	medium	physics	general	Class 11	{Friction}	1	2	true	2025-07-14T02:23:04.239Z	2025-07-14T02:23:04.239Z	{}
4f12428d-b841-4062-8837-738db598cb33	Circular Motion: Centripetal Force on a Rotating Disc	A small object of mass m is placed on a flat, frictionless disc that rotates with a constant angular velocity ω around a vertical axis through its center. The object is located at a distance r from the center of the disc. What is the magnitude of the centripetal force acting on the object?	mcq	medium	physics	general	Class 11	{Circular Motion}	1	2	true	2025-07-14T02:23:04.239Z	2025-07-14T02:23:04.239Z	{}
2ed8b215-b868-4e87-bb52-3a8a07dd1178	Kinetic Energy and Work Done by Friction	A block of mass 2 kg is initially at rest on a rough horizontal surface. A constant horizontal force of 10 N is applied to the block, causing it to move. The coefficient of kinetic friction between the block and the surface is 0.2. Calculate the work done by the applied force when the block has moved 5 meters.	mcq	medium	physics	general	Class 11	{Work, Energy and Power}	1	2	true	2025-07-14T02:23:04.239Z	2025-07-14T02:23:04.239Z	{}
f100dde0-99e7-4228-996e-152d9e94cbbc	Conservation of Energy in a Pendulum System	A simple pendulum consists of a mass m attached to a string of length L, swinging without friction in a vertical plane. The pendulum is released from rest at a height h above its lowest point. Assuming no air resistance or other non-conservative forces, what is the speed of the mass at its lowest point?	mcq	medium	physics	general	Class 11	{Conservation of Energy}	1	2	true	2025-07-14T02:23:04.239Z	2025-07-14T02:23:04.239Z	{}
9f2fe289-51ca-4bf5-b4b9-fcc1c5967a67	Conservation of Momentum in an Exploding Object	A stationary fireworks shell of mass 5 kg explodes into three pieces. Two of the pieces, with masses of 2 kg and 1 kg, fly off at velocities of 10 m/s east and 15 m/s north, respectively. Assuming no external forces act on the system, what is the velocity of the third piece, which has a mass of 2 kg?	mcq	medium	physics	general	Class 11	{Conservation of Momentum}	1	2	true	2025-07-14T02:23:04.239Z	2025-07-14T02:23:04.239Z	{}
0059a89f-9f79-4f2c-a645-3d548fec7caf	Understanding Dimensional Analysis	Which of the following equations could be dimensionally consistent if L represents length, T represents time, and M represents mass?	mcq	medium	physics	general	Class 11	{Units and Measurements}	1	2	true	2025-07-14T02:23:04.239Z	2025-07-14T02:23:04.239Z	{}
53a29097-299e-42bc-83ec-098e9d5454d9	Understanding Scalars and Vectors: Directional Influence	A student is walking in a straight path, covering a distance of 100 meters north, then 100 meters east, and finally 100 meters south. Which of the following statements accurately describes a scalar and vector quantity in this scenario?	mcq	medium	physics	general	Class 11	{Scalars and Vectors}	1	2	true	2025-07-14T02:23:04.239Z	2025-07-14T02:23:04.239Z	{}
5d63cd2c-1f29-4af3-bd63-7b94b17864a4	Understanding Acceleration in Uniformly Accelerated Motion	A car starts from rest and accelerates uniformly along a straight path. After traveling a distance of 100 meters, its speed is 20 m/s. What is the magnitude of the acceleration of the car?	mcq	medium	physics	general	Class 11	{Motion in a Straight Line}	1	2	true	2025-07-14T02:23:04.239Z	2025-07-14T02:23:04.239Z	{}
9aa3594d-684c-4626-a9fb-454c46ae7016	Projectile Motion: Optimal Launch Angle	A football is kicked from the ground level with an initial speed of 20 m/s. To achieve the maximum horizontal distance, what angle above the horizontal should the football be launched?	mcq	medium	physics	general	Class 11	{Motion in a Plane}	1	2	true	2025-07-14T02:23:04.239Z	2025-07-14T02:23:04.239Z	{}
293b5358-61d7-4f40-bf5f-bca55024f413	Projectile Motion: Maximum Range	A projectile is launched from the ground with an initial speed of 20 m/s at an angle θ with the horizontal. Assume there is no air resistance. For what angle θ will the projectile achieve its maximum horizontal range?	mcq	medium	physics	general	Class 11	{Projectile Motion}	1	2	true	2025-07-14T02:23:04.239Z	2025-07-14T02:23:04.239Z	{}
4685defa-146c-4e0a-8e2e-e263fab1661e	Relative Velocity in a River	A swimmer wants to cross a river that flows from west to east at a speed of 5 m/s. The swimmer can swim at a speed of 3 m/s relative to the water. If the swimmer aims to reach directly across to the opposite bank, what should be the direction of their swimming relative to the north?	mcq	medium	physics	general	Class 11	{Relative Velocity}	1	2	true	2025-07-14T02:23:04.239Z	2025-07-14T02:23:04.239Z	{}
10879530-1d8f-4199-9c19-82c9f425a761	Understanding Friction and Motion	A 5 kg block is placed on a rough horizontal surface. A horizontal force of 20 N is applied to the block, but it does not move. The coefficient of static friction between the block and the surface is 0.5. What is the force of friction acting on the block?	mcq	medium	physics	general	Class 11	{Laws of Motion}	1	2	true	2025-07-14T02:23:04.239Z	2025-07-14T02:23:04.239Z	{}
cb0190e3-56b2-4c1a-9dfb-ed0680ed6faa	Understanding Friction on an Inclined Plane	A block of mass 5 kg is placed on a rough inclined plane that makes an angle of 30 degrees with the horizontal. The coefficient of static friction between the block and the plane is 0.4. What is the maximum force parallel to the plane that can be applied to the block without causing it to move up the incline?	mcq	medium	physics	general	Class 11	{Friction}	1	2	true	2025-07-14T02:23:04.239Z	2025-07-14T02:23:04.239Z	{}
8bf8c5e0-d433-4a86-a8de-e6e77ccbf186	Centripetal Force on a Rotating Disc	A small block of mass m is placed on a horizontal, frictionless disc that is rotating with a constant angular velocity ω. The block is located at a distance r from the center of the disc. Which of the following expressions correctly represents the magnitude of the centripetal force acting on the block?	mcq	medium	physics	general	Class 11	{Circular Motion}	1	2	true	2025-07-14T02:23:04.239Z	2025-07-14T02:23:04.239Z	{}
41fdbcf5-02e1-46fa-8c94-98e4b261b02d	Kinetic Energy and Work Done by a Varying Force	A particle of mass 2 kg is moving along the x-axis under the influence of a force given by F(x) = 3x^2 N, where x is the position in meters. If the particle moves from x = 1 m to x = 3 m, what is the work done on the particle by the force?	mcq	medium	physics	general	Class 11	{Work, Energy and Power}	1	2	true	2025-07-14T02:23:04.239Z	2025-07-14T02:23:04.239Z	{}
a0b6642b-bc52-4aa4-99c2-989a6af9520d	Conservation of Energy in a Pendulum System	A simple pendulum consists of a mass m attached to a string of length L. It is released from rest at an angle θ₀ with the vertical. Assuming no air resistance or friction, what is the speed of the mass at the lowest point of its swing?	mcq	medium	physics	general	Class 11	{Conservation of Energy}	1	2	true	2025-07-14T02:23:04.239Z	2025-07-14T02:23:04.239Z	{}
e7f4aca9-8b3a-4418-99c0-c4764fa07952	Conservation of Momentum in a Two-Body Collision	Two ice skaters, Skater A and Skater B, are on a frictionless ice rink. Skater A, with a mass of 50 kg, is initially at rest. Skater B, with a mass of 70 kg, is moving towards Skater A at a speed of 3 m/s. They collide and stick together. What is their final velocity after the collision?	mcq	medium	physics	general	Class 11	{Conservation of Momentum}	1	2	true	2025-07-14T02:23:04.239Z	2025-07-14T02:23:04.239Z	{}
f034f44c-338a-46fc-aff3-89204157531a	Understanding Dimensional Analysis and Units	A physicist is analyzing a new physical quantity called 'flibber', denoted by the symbol F. The dimensional formula for flibber is given by [F] = [M^1 L^2 T^-3]. Which of the following combinations of units is a valid unit for flibber?	mcq	medium	physics	general	Class 11	{Units and Measurements}	1	2	true	2025-07-14T02:23:04.239Z	2025-07-14T02:23:04.239Z	{}
ea48145b-5695-4c3e-b45b-9485d8519a8e	Understanding Scalars and Vectors	A car travels 20 kilometers north, then 15 kilometers east, and finally 10 kilometers south. What is the magnitude of the car's resultant displacement from its starting point?	mcq	medium	physics	general	Class 11	{Scalars and Vectors}	1	2	true	2025-07-14T02:23:04.239Z	2025-07-14T02:23:04.239Z	{}
4c416e7f-9b06-4ccc-a1d5-a53ce60b7089	Analyzing Velocity and Acceleration	A car moving along a straight road accelerates uniformly from a velocity of 10 m/s to 30 m/s over a time period of 10 seconds. What is the total distance covered by the car during this time?	mcq	medium	physics	general	Class 11	{Motion in a Straight Line}	1	2	true	2025-07-14T02:23:04.239Z	2025-07-14T02:23:04.239Z	{}
08a3d728-6c17-4dfa-9ad0-bab939e2d923	Projectile Motion: Maximum Range Calculation	A projectile is launched with an initial speed of 50 m/s at an angle θ with the horizontal. Assuming no air resistance, what angle θ will result in the maximum horizontal range?	mcq	medium	physics	general	Class 11	{Motion in a Plane}	1	2	true	2025-07-14T02:23:04.240Z	2025-07-14T02:23:04.240Z	{}
e07c7f7c-70b0-49a4-8930-cd9f9d84bad3	Projectile Motion and Maximum Height	A projectile is launched from the ground with an initial speed of 20 m/s at an angle of 30° above the horizontal. Assuming no air resistance, what is the maximum height reached by the projectile?	mcq	medium	physics	general	Class 11	{Projectile Motion}	1	2	true	2025-07-14T02:23:04.240Z	2025-07-14T02:23:04.240Z	{}
05789646-5a93-45ed-923f-6c696649560f	Understanding Relative Velocity in River Crossing	A swimmer wants to cross a river that flows with a constant velocity of 2 m/s due east. The swimmer can swim at a speed of 3 m/s in still water. If the swimmer aims to reach the point directly opposite on the other bank of the river, at what angle relative to the north should the swimmer aim?	mcq	medium	physics	general	Class 11	{Relative Velocity}	1	2	true	2025-07-14T02:23:04.240Z	2025-07-14T02:23:04.240Z	{}
9d1cc27e-7a70-45b7-9045-d347104caecf	Understanding Newton's Third Law	Two ice skaters, Skater A and Skater B, are initially at rest on a frictionless ice rink. They push off against each other and move in opposite directions. If Skater A has a mass of 50 kg and Skater B has a mass of 75 kg, what is the ratio of their respective velocities (v_A/v_B) immediately after the push?	mcq	medium	physics	general	Class 11	{Laws of Motion}	1	2	true	2025-07-14T02:23:04.240Z	2025-07-14T02:23:04.240Z	{}
1d154d36-f9ec-49df-8249-46a9629d1464	Frictional Force on an Inclined Plane	A block of mass 5 kg is placed on a rough inclined plane that makes an angle of 30 degrees with the horizontal. The coefficient of static friction between the block and the plane is 0.4. What is the maximum force, parallel to the plane, that can be applied to the block without causing it to move?	mcq	medium	physics	general	Class 11	{Friction}	1	2	true	2025-07-14T02:23:04.240Z	2025-07-14T02:23:04.240Z	{}
07fd3b31-fb38-4626-8f84-4cfc54768d56	Understanding Circular Motion	A small object of mass m is attached to the end of a string and is moving in a horizontal circle of radius r with a constant speed v. The tension T in the string is responsible for providing the necessary centripetal force to keep the object in its circular path. If the speed of the object is doubled, what happens to the tension in the string?	mcq	medium	physics	general	Class 11	{Circular Motion}	1	2	true	2025-07-14T02:23:04.240Z	2025-07-14T02:23:04.240Z	{}
c20b0802-0dcf-4a64-8545-3739de4767b2	Understanding the Work-Energy Principle	A block of mass 5 kg is pushed up a frictionless incline that makes an angle of 30 degrees with the horizontal. The block is initially at rest and is pushed with a constant force of 50 N parallel to the incline. If the block is moved a distance of 4 meters along the incline, what is the total work done on the block?	mcq	medium	physics	general	Class 11	{Work, Energy and Power}	1	2	true	2025-07-14T02:23:04.240Z	2025-07-14T02:23:04.240Z	{}
fe1df5b5-d335-440e-94f6-20e183f26174	Conservation of Energy in a Pendulum	A pendulum consists of a small ball of mass m attached to a light, inextensible string of length L. The ball is released from rest at an angle θ with respect to the vertical. Assuming no air resistance, what is the speed of the ball at the lowest point of its swing?	mcq	medium	physics	general	Class 11	{Conservation of Energy}	1	2	true	2025-07-14T02:23:04.240Z	2025-07-14T02:23:04.240Z	{}
